venda_id,data,produto,categoria_produto,canal,campanha,receita,custo,custo_marketing
2362,2024-09-04,Mesa Escritório,Móveis,Influencers,Black Friday,566.46,376.58,146.59
2363,2024-07-03,Mesa Escritório,Móveis,Email Marketing,Black Friday,607.73,382.2,49.11
2364,2024-05-18,"Monitor 27""",Periféricos,Google Ads,Institucional,1146.84,784.12,29.37
2365,2024-01-17,Smartphone X,Eletrônicos,Google Ads,Nenhuma,2174.68,1369.26,57.79
2366,2024-01-27,Teclado Mecânico,Periféricos,Influencers,Black Friday,296.21,193.1,96.34
2367,2024-06-23,Notebook Pro,Eletrônicos,Influencers,Black Friday,3542.98,2338.99,191.3
2368,2024-08-05,"Monitor 27""",Periféricos,Facebook Ads,Black Friday,1144.4,698.1,26.37
2369,2024-04-02,Smartphone X,Eletrônicos,Facebook Ads,Nenhuma,2192.84,1410.58,62.43
2370,2024-12-22,Cadeira Gamer,Móveis,Orgânico,Nenhuma,827.5,578.69,0.0
2371,2024-01-23,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1299.79,826.33,0.0
2372,2024-04-10,Cadeira Gamer,Móveis,Influencers,Nenhuma,793.03,540.53,87.64
2373,2024-04-29,"Monitor 27""",Periféricos,Google Ads,Institucional,1112.6,722.4,69.5
2374,2024-03-23,Mesa Escritório,Móveis,Facebook Ads,Institucional,640.56,404.26,72.12
2375,2024-01-25,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,272.46,189.78,0.0
2376,2024-08-03,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1298.24,836.78,0.0
2377,2024-02-05,Teclado Mecânico,Periféricos,Influencers,Institucional,296.38,189.46,77.42
2378,2024-08-03,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3708.9,2284.39,0.0
2379,2024-02-09,Notebook Pro,Eletrônicos,Facebook Ads,Institucional,3370.59,2206.41,25.91
2380,2024-02-11,"Monitor 27""",Periféricos,Facebook Ads,Institucional,1286.12,820.16,16.57
2381,2024-05-30,Cadeira Gamer,Móveis,Orgânico,Nenhuma,843.37,554.32,0.0
2382,2024-09-22,Smartphone X,Eletrônicos,Email Marketing,Semana Tech,2185.43,1373.06,56.18
2383,2024-07-21,Smartphone X,Eletrônicos,Facebook Ads,Black Friday,2088.9,1372.95,23.48
2384,2024-02-21,Cadeira Gamer,Móveis,Influencers,Nenhuma,814.47,532.04,184.95
2385,2024-11-10,Mesa Escritório,Móveis,Orgânico,Nenhuma,615.34,399.24,0.0
2386,2024-02-09,Mesa Escritório,Móveis,Facebook Ads,Black Friday,571.71,346.5,26.85
2387,2024-05-10,Mesa Escritório,Móveis,Orgânico,Nenhuma,594.81,401.04,0.0
2388,2024-02-03,Teclado Mecânico,Periféricos,Google Ads,Semana Tech,284.3,176.55,33.95
2389,2024-11-27,Teclado Mecânico,Periféricos,Facebook Ads,Nenhuma,297.21,200.93,39.36
2390,2024-07-27,Notebook Pro,Eletrônicos,Google Ads,Black Friday,3406.6,2299.39,59.4
2391,2024-07-18,Cadeira Gamer,Móveis,Influencers,Verão Ofertas,775.55,512.74,196.3
2392,2024-07-25,Mesa Escritório,Móveis,Orgânico,Nenhuma,557.15,354.32,0.0
2393,2024-08-05,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3500.75,2224.99,0.0
2394,2024-02-21,"Monitor 27""",Periféricos,Facebook Ads,Institucional,1123.42,743.85,57.28
2395,2024-02-19,Teclado Mecânico,Periféricos,Google Ads,Institucional,271.94,163.69,42.42
2396,2024-01-26,"Monitor 27""",Periféricos,Google Ads,Verão Ofertas,1313.27,816.01,11.16
2397,2024-06-30,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3228.19,2145.69,0.0
2398,2024-03-03,Mesa Escritório,Móveis,Influencers,Nenhuma,549.04,345.7,159.77
2399,2024-01-18,Mesa Escritório,Móveis,Google Ads,Nenhuma,610.41,401.17,66.41
2400,2024-05-26,Mesa Escritório,Móveis,Google Ads,Nenhuma,568.53,394.11,62.47
2401,2024-06-08,Smartphone X,Eletrônicos,Google Ads,Verão Ofertas,1846.43,1122.69,62.84
2402,2024-01-07,Smartphone X,Eletrônicos,Facebook Ads,Nenhuma,1909.58,1184.72,11.53
2403,2024-10-28,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2160.12,1502.18,0.0
2404,2024-05-31,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2076.04,1268.74,0.0
2405,2024-10-11,Smartphone X,Eletrônicos,Influencers,Nenhuma,2018.09,1353.67,144.91
2406,2024-10-01,Mesa Escritório,Móveis,Google Ads,Nenhuma,605.15,403.28,78.34
2407,2024-05-16,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3750.25,2567.54,0.0
2408,2024-07-11,Mesa Escritório,Móveis,Orgânico,Nenhuma,546.31,334.56,0.0
2409,2024-09-13,Cadeira Gamer,Móveis,Influencers,Black Friday,751.02,477.56,193.17
2410,2024-02-25,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3684.77,2455.32,0.0
2411,2024-08-18,Smartphone X,Eletrônicos,Google Ads,Black Friday,2022.73,1306.56,68.96
2412,2024-07-22,"Monitor 27""",Periféricos,Google Ads,Black Friday,1314.17,858.0,25.49
2413,2024-04-19,Mesa Escritório,Móveis,Facebook Ads,Semana Tech,655.14,429.25,31.17
2414,2024-05-04,"Monitor 27""",Periféricos,Email Marketing,Institucional,1106.84,757.5,16.67
2415,2024-02-21,Smartphone X,Eletrônicos,Google Ads,Verão Ofertas,1922.32,1235.73,30.12
2416,2024-07-19,Notebook Pro,Eletrônicos,Email Marketing,Nenhuma,3627.95,2185.63,78.15
2417,2024-08-29,Mesa Escritório,Móveis,Email Marketing,Semana Tech,578.2,392.3,52.56
2418,2024-06-25,Smartphone X,Eletrônicos,Influencers,Black Friday,2117.06,1272.46,72.99
2419,2024-10-03,Mesa Escritório,Móveis,Facebook Ads,Semana Tech,586.94,354.77,19.05
2420,2024-10-02,Mesa Escritório,Móveis,Email Marketing,Semana Tech,586.89,367.02,28.74
2421,2024-12-18,"Monitor 27""",Periféricos,Email Marketing,Nenhuma,1080.48,666.76,65.47
2422,2024-09-16,Mesa Escritório,Móveis,Facebook Ads,Institucional,652.14,413.78,75.15
2423,2024-11-11,Teclado Mecânico,Periféricos,Google Ads,Verão Ofertas,308.89,195.9,36.17
2424,2024-08-15,Smartphone X,Eletrônicos,Influencers,Black Friday,1924.97,1178.16,120.8
2425,2024-11-03,"Monitor 27""",Periféricos,Facebook Ads,Black Friday,1220.26,781.74,62.05
2426,2024-07-13,Mesa Escritório,Móveis,Influencers,Semana Tech,599.8,399.59,88.45
2427,2024-05-02,Cadeira Gamer,Móveis,Influencers,Institucional,823.13,513.26,82.37
2428,2024-10-10,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1830.47,1276.67,0.0
2429,2024-08-02,Notebook Pro,Eletrônicos,Facebook Ads,Semana Tech,3757.25,2267.6,39.5
2430,2024-03-21,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2069.21,1243.58,0.0
2431,2024-02-04,Mesa Escritório,Móveis,Influencers,Nenhuma,659.63,428.83,102.64
2432,2024-02-22,Teclado Mecânico,Periféricos,Google Ads,Semana Tech,279.24,181.72,54.93
2433,2024-05-24,Teclado Mecânico,Periféricos,Google Ads,Verão Ofertas,287.93,195.04,47.86
2434,2024-12-20,Notebook Pro,Eletrônicos,Email Marketing,Institucional,3331.83,2123.58,75.14
2435,2024-12-13,Mesa Escritório,Móveis,Email Marketing,Nenhuma,651.55,401.88,14.19
2436,2024-04-29,Mesa Escritório,Móveis,Influencers,Verão Ofertas,605.24,411.96,76.56
2437,2024-05-11,Teclado Mecânico,Periféricos,Influencers,Nenhuma,310.3,205.79,102.82
2438,2024-10-12,Smartphone X,Eletrônicos,Facebook Ads,Semana Tech,2188.9,1469.11,40.48
2439,2024-12-11,Teclado Mecânico,Periféricos,Email Marketing,Verão Ofertas,293.34,187.89,74.07
2440,2024-06-17,Cadeira Gamer,Móveis,Orgânico,Nenhuma,738.04,445.13,0.0
2441,2024-09-04,Teclado Mecânico,Periféricos,Google Ads,Nenhuma,296.77,180.25,57.25
2442,2024-08-25,Mesa Escritório,Móveis,Influencers,Nenhuma,551.52,336.41,199.49
2443,2024-07-03,Notebook Pro,Eletrônicos,Influencers,Verão Ofertas,3319.22,2184.85,163.9
2444,2024-01-29,Cadeira Gamer,Móveis,Influencers,Institucional,794.47,524.67,166.98
2445,2024-06-12,"Monitor 27""",Periféricos,Email Marketing,Semana Tech,1201.75,758.52,70.71
2446,2024-12-11,Cadeira Gamer,Móveis,Google Ads,Institucional,778.28,475.06,39.22
2447,2024-08-05,"Monitor 27""",Periféricos,Email Marketing,Black Friday,1114.69,776.87,12.63
2448,2024-07-04,Mesa Escritório,Móveis,Facebook Ads,Semana Tech,605.55,382.8,49.9
2449,2024-04-05,Mesa Escritório,Móveis,Orgânico,Nenhuma,578.24,398.34,0.0
2450,2024-07-17,Teclado Mecânico,Periféricos,Email Marketing,Semana Tech,323.87,200.98,64.78
2451,2024-03-17,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1867.26,1294.49,0.0
2452,2024-11-21,Teclado Mecânico,Periféricos,Google Ads,Black Friday,300.27,195.11,57.23
2453,2024-09-17,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1934.41,1279.88,0.0
2454,2024-06-03,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,309.12,213.95,134.49
2455,2024-12-14,Cadeira Gamer,Móveis,Influencers,Institucional,877.9,591.19,108.22
2456,2024-02-25,Notebook Pro,Eletrônicos,Facebook Ads,Verão Ofertas,3711.12,2402.4,16.29
2457,2024-03-05,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3470.83,2236.97,0.0
2458,2024-02-22,Notebook Pro,Eletrônicos,Influencers,Semana Tech,3584.4,2309.12,158.55
2459,2024-02-27,Teclado Mecânico,Periféricos,Influencers,Institucional,289.63,195.43,189.96
2460,2024-02-29,Mesa Escritório,Móveis,Email Marketing,Institucional,564.05,388.88,56.91
2461,2024-11-29,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,320.45,208.48,125.34
2462,2024-12-27,Notebook Pro,Eletrônicos,Influencers,Institucional,3520.83,2158.68,112.44
2463,2024-10-23,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,1802.68,1107.55,23.79
2464,2024-07-31,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1262.25,868.06,0.0
2465,2024-07-10,Cadeira Gamer,Móveis,Influencers,Nenhuma,749.64,474.43,134.74
2466,2024-04-16,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3299.23,2192.8,0.0
2467,2024-12-15,"Monitor 27""",Periféricos,Facebook Ads,Institucional,1270.73,850.46,28.98
2468,2024-09-04,Cadeira Gamer,Móveis,Facebook Ads,Verão Ofertas,878.05,601.78,54.35
2469,2024-10-26,Notebook Pro,Eletrônicos,Google Ads,Semana Tech,3292.84,2181.28,71.5
2470,2024-11-08,Smartphone X,Eletrônicos,Google Ads,Institucional,1960.64,1235.79,54.47
2471,2024-09-09,Mesa Escritório,Móveis,Facebook Ads,Verão Ofertas,572.18,375.24,75.95
2472,2024-10-01,Teclado Mecânico,Periféricos,Google Ads,Black Friday,271.18,186.07,46.99
2473,2024-08-06,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,318.21,193.32,53.21
2474,2024-06-16,"Monitor 27""",Periféricos,Google Ads,Semana Tech,1229.39,777.36,71.03
2475,2024-02-11,Notebook Pro,Eletrônicos,Facebook Ads,Institucional,3468.44,2157.67,49.5
2476,2024-11-09,Mesa Escritório,Móveis,Influencers,Black Friday,572.67,344.22,104.9
2477,2024-08-25,Mesa Escritório,Móveis,Google Ads,Black Friday,649.36,414.97,71.95
2478,2024-04-05,Cadeira Gamer,Móveis,Influencers,Black Friday,854.54,594.27,114.42
2479,2024-09-01,"Monitor 27""",Periféricos,Influencers,Nenhuma,1260.31,833.07,74.76
2480,2024-11-05,Mesa Escritório,Móveis,Orgânico,Nenhuma,590.07,365.69,0.0
2481,2024-12-03,Mesa Escritório,Móveis,Orgânico,Nenhuma,548.36,370.01,0.0
2482,2024-03-21,Cadeira Gamer,Móveis,Facebook Ads,Semana Tech,749.19,516.36,20.62
2483,2024-06-29,Smartphone X,Eletrônicos,Email Marketing,Verão Ofertas,1910.99,1178.9,32.59
2484,2024-07-06,Smartphone X,Eletrônicos,Facebook Ads,Nenhuma,1812.09,1088.68,64.0
2485,2024-12-20,Smartphone X,Eletrônicos,Influencers,Nenhuma,2009.27,1291.98,199.67
2486,2024-11-06,"Monitor 27""",Periféricos,Email Marketing,Nenhuma,1110.32,726.38,66.7
2487,2024-11-02,"Monitor 27""",Periféricos,Google Ads,Semana Tech,1184.06,720.68,44.73
2488,2024-12-26,Teclado Mecânico,Periféricos,Facebook Ads,Nenhuma,286.67,172.91,46.52
2489,2024-10-04,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3345.69,2161.37,0.0
2490,2024-03-15,Smartphone X,Eletrônicos,Email Marketing,Black Friday,2172.66,1377.0,30.52
2491,2024-09-07,Mesa Escritório,Móveis,Facebook Ads,Black Friday,629.89,423.55,57.83
2492,2024-11-15,Cadeira Gamer,Móveis,Google Ads,Black Friday,833.16,526.74,62.54
2493,2024-10-02,Mesa Escritório,Móveis,Email Marketing,Verão Ofertas,585.39,389.32,28.94
2494,2024-07-13,"Monitor 27""",Periféricos,Facebook Ads,Institucional,1240.91,771.36,72.88
2495,2024-07-18,Mesa Escritório,Móveis,Email Marketing,Institucional,578.22,384.2,45.27
2496,2024-02-20,"Monitor 27""",Periféricos,Influencers,Nenhuma,1162.83,813.86,119.49
2497,2024-09-20,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1917.08,1251.61,0.0
2498,2024-07-18,Notebook Pro,Eletrônicos,Google Ads,Verão Ofertas,3341.96,2273.96,39.39
2499,2024-03-15,"Monitor 27""",Periféricos,Influencers,Semana Tech,1258.75,758.52,169.86
